Timestamp,Host,Status,LatencyMs
2026-08-28 21:34:54,192.168.12.127,UP,41
2026-08-28 21:34:55,192.168.12.127,UP,42
2026-08-28 21:34:56,192.168.12.127,UP,41
2026-08-28 21:34:57,192.168.12.127,UP,43
2026-08-28 21:34:58,192.168.12.127,UP,37
2026-08-28 21:34:59,192.168.12.127,UP,71
2026-08-28 21:35:00,192.168.12.127,UP,14
2026-08-28 21:35:01,192.168.12.127,UP,41
2026-08-28 21:35:02,192.168.12.127,UP,40
2026-08-28 21:35:03,192.168.12.127,UP,43
2026-08-28 21:35:04,192.168.12.127,UP,40
2026-08-28 21:35:05,192.168.12.127,UP,42
2026-08-28 21:35:06,192.168.12.127,UP,39
2026-08-28 21:35:07,192.168.12.127,UP,41
2026-08-28 21:35:08,192.168.12.127,UP,40
2026-08-28 21:35:09,192.168.12.127,UP,43
2026-08-28 21:35:10,192.168.12.127,UP,40
2026-08-28 21:35:12,192.168.12.127,UP,41
2026-08-28 21:35:13,192.168.12.127,UP,45
2026-08-28 21:35:14,192.168.12.127,UP,55
2026-08-28 21:35:15,192.168.12.127,UP,24
2026-08-28 21:35:16,192.168.12.127,UP,40
2026-08-28 21:35:17,192.168.12.127,UP,43
2026-08-28 21:35:18,192.168.12.127,UP,39
2026-08-28 21:35:19,192.168.12.127,UP,41
2026-08-28 21:35:20,192.168.12.127,UP,40
2026-08-28 21:35:21,192.168.12.127,UP,56
2026-08-28 21:35:22,192.168.12.127,UP,25
2026-08-28 21:35:23,192.168.12.127,UP,41
2026-08-28 21:35:24,192.168.12.127,UP,42
2026-08-28 21:35:25,192.168.12.127,UP,39
2026-08-28 21:35:26,192.168.12.127,UP,43
2026-08-28 21:35:27,192.168.12.127,UP,39
2026-08-28 21:35:28,192.168.12.127,UP,45
2026-08-28 21:35:29,192.168.12.127,UP,37
2026-08-28 21:35:30,192.168.12.127,UP,44
2026-08-28 21:35:31,192.168.12.127,UP,41
2026-08-28 21:35:32,192.168.12.127,UP,38
2026-08-28 21:35:34,192.168.12.127,UP,42
2026-08-28 21:35:35,192.168.12.127,UP,40
2026-08-28 21:35:36,192.168.12.127,UP,43
2026-08-28 21:35:37,192.168.12.127,UP,41
2026-08-28 21:35:38,192.168.12.127,UP,41
2026-08-28 21:35:39,192.168.12.127,UP,43
2026-08-28 21:35:40,192.168.12.127,UP,39
2026-08-28 21:35:41,192.168.12.127,UP,45
2026-08-28 21:35:42,192.168.12.127,UP,40
2026-08-28 21:35:43,192.168.12.127,UP,38
2026-08-28 21:35:44,192.168.12.127,UP,45
2026-08-28 21:35:45,192.168.12.127,UP,43
2026-08-28 21:35:46,8.8.8.8,UP,106
2026-08-28 21:35:46,192.168.12.127,UP,40
2026-08-28 21:35:47,192.168.12.127,UP,41
2026-08-28 21:35:48,192.168.12.127,UP,43
2026-08-28 21:35:49,192.168.12.127,UP,37
2026-08-28 21:35:50,192.168.12.127,UP,42
2026-08-28 21:35:51,192.168.12.127,UP,43
2026-08-28 21:35:52,192.168.12.127,UP,37
2026-08-28 21:35:53,192.168.12.127,UP,45
2026-08-28 21:35:54,192.168.12.127,UP,40
2026-08-28 21:35:56,192.168.12.127,UP,39
2026-08-28 21:35:57,192.168.12.127,UP,38
2026-08-28 21:35:58,192.168.12.127,UP,42
2026-08-28 21:35:59,192.168.12.127,UP,42
2026-08-28 21:36:00,192.168.12.127,UP,45
2026-08-28 21:36:01,192.168.12.127,UP,40
2026-08-28 21:36:02,192.168.12.127,UP,41
2026-08-28 21:36:03,192.168.12.127,UP,41
2026-08-28 21:36:04,192.168.12.127,UP,40
2026-08-28 21:36:05,192.168.12.127,UP,46
2026-08-28 21:36:06,192.168.12.127,UP,41
2026-08-28 21:36:07,192.168.12.127,UP,38
2026-08-28 21:36:08,192.168.12.127,UP,38
2026-08-28 21:36:09,192.168.12.127,UP,42
2026-08-28 21:36:10,192.168.12.127,UP,41
2026-08-28 21:36:11,192.168.12.127,UP,44
2026-08-28 21:36:12,192.168.12.127,UP,40
2026-08-28 21:36:13,192.168.12.127,UP,43
2026-08-28 21:36:14,192.168.12.127,UP,55
2026-08-28 21:36:15,192.168.12.127,UP,30
2026-08-28 21:36:17,192.168.12.127,UP,38
2026-08-28 21:36:18,192.168.12.127,UP,43
2026-08-28 21:36:19,192.168.12.127,UP,41
2026-08-28 21:36:20,192.168.12.127,UP,43
2026-08-28 21:36:21,192.168.12.127,UP,53
2026-08-28 21:36:22,192.168.12.127,UP,29
2026-08-28 21:36:23,192.168.12.127,UP,41
2026-08-28 21:36:24,192.168.12.127,UP,42
2026-08-28 21:36:25,192.168.12.127,UP,42
2026-08-28 21:36:26,192.168.12.127,UP,41
2026-08-28 21:36:27,192.168.12.127,UP,45
2026-08-28 21:36:28,192.168.12.127,UP,37
2026-08-28 21:36:29,192.168.12.127,UP,42
2026-08-28 21:36:30,192.168.12.127,UP,41
2026-08-28 21:36:31,192.168.12.127,UP,42
2026-08-28 21:36:32,192.168.12.127,UP,38
2026-08-28 21:36:33,192.168.12.127,UP,42
2026-08-28 21:36:34,192.168.12.127,UP,43
2026-08-28 21:36:35,192.168.12.127,UP,39
2026-08-28 21:36:36,192.168.12.127,UP,41
2026-08-28 21:36:37,192.168.12.127,UP,41
2026-08-28 21:36:39,192.168.12.127,UP,42
2026-08-28 21:36:40,192.168.12.127,UP,40
2026-08-28 21:36:41,192.168.12.127,UP,43
2026-08-28 21:36:42,192.168.12.127,UP,36
2026-08-28 21:36:43,192.168.12.127,UP,43
2026-08-28 21:36:44,192.168.12.127,UP,40
2026-08-28 21:36:45,192.168.12.127,UP,42
2026-08-28 21:36:46,1.1.1.1,UP,44
2026-08-28 21:36:46,8.8.8.8,UP,93
2026-08-28 21:36:46,192.168.12.127,UP,41
2026-08-28 21:36:47,192.168.12.127,UP,38
2026-08-28 21:36:48,192.168.12.127,UP,47
2026-08-28 21:36:49,192.168.12.127,UP,52
2026-08-28 21:36:50,192.168.12.127,UP,24
2026-08-28 21:36:51,192.168.12.127,UP,41
2026-08-28 21:36:52,192.168.12.127,UP,40
2026-08-28 21:36:53,192.168.12.127,UP,52
2026-08-28 21:36:54,192.168.12.127,UP,31
2026-08-28 21:36:55,192.168.12.127,UP,40
2026-08-28 21:36:56,192.168.12.127,UP,42
2026-08-28 21:36:57,192.168.12.127,UP,41
2026-08-28 21:36:58,192.168.12.127,UP,40
2026-08-28 21:36:59,192.168.12.127,UP,54
2026-08-28 21:37:01,192.168.12.127,UP,31
2026-08-28 21:37:02,192.168.12.127,UP,42
2026-08-28 21:37:03,192.168.12.127,UP,43
2026-08-28 21:37:04,192.168.12.127,UP,47
2026-08-28 21:37:05,192.168.12.127,UP,38
2026-08-28 21:37:06,192.168.12.127,UP,40
2026-08-28 21:37:07,192.168.12.127,UP,44
2026-08-28 21:37:08,192.168.12.127,UP,45
2026-08-28 21:37:09,192.168.12.127,UP,47
2026-08-28 21:37:10,192.168.12.127,UP,32
2026-08-28 21:37:11,192.168.12.127,UP,46
2026-08-28 21:37:12,192.168.12.127,UP,37
2026-08-28 21:37:13,192.168.12.127,UP,45
2026-08-28 21:37:14,192.168.12.127,UP,38
2026-08-28 21:37:15,192.168.12.127,UP,41
2026-08-28 21:37:16,192.168.12.127,UP,39
2026-08-28 21:37:17,192.168.12.127,UP,42
2026-08-28 21:37:18,192.168.12.127,UP,40
2026-08-28 21:37:19,192.168.12.127,UP,46
2026-08-28 21:37:20,192.168.12.127,UP,40
2026-08-28 21:37:22,192.168.12.127,UP,39
2026-08-28 21:37:23,192.168.12.127,UP,41
2026-08-28 21:37:24,192.168.12.127,UP,40
2026-08-28 21:37:25,192.168.12.127,UP,44
2026-08-28 21:37:26,192.168.12.127,UP,39
2026-08-28 21:37:27,192.168.12.127,UP,39
2026-08-28 21:37:28,192.168.12.127,UP,49
2026-08-28 21:37:29,192.168.12.127,UP,34
2026-08-28 21:37:30,192.168.12.127,UP,42
2026-08-28 21:37:31,192.168.12.127,UP,40
2026-08-28 21:37:32,192.168.12.127,UP,44
2026-08-28 21:37:33,192.168.12.127,UP,47
2026-08-28 21:37:34,192.168.12.127,UP,35
2026-08-28 21:37:35,192.168.12.127,UP,41
2026-08-28 21:37:36,192.168.12.127,UP,62
2026-08-28 21:37:37,192.168.12.127,UP,23
2026-08-28 21:37:38,192.168.12.127,UP,42
2026-08-28 21:37:39,192.168.12.127,UP,48
2026-08-28 21:37:40,192.168.12.127,UP,36
2026-08-28 21:37:41,192.168.12.127,UP,44
2026-08-28 21:37:42,192.168.12.127,UP,39
2026-08-28 21:37:44,192.168.12.127,UP,47
2026-08-28 21:37:45,192.168.12.127,UP,34
2026-08-28 21:37:46,192.168.12.127,UP,41
2026-08-28 21:37:46,8.8.8.8,UP,39
2026-08-28 21:37:47,192.168.12.127,UP,43
2026-08-28 21:37:48,192.168.12.127,UP,44
2026-08-28 21:37:49,192.168.12.127,UP,42
2026-08-28 21:37:50,192.168.12.127,UP,50
2026-08-28 21:37:51,192.168.12.127,UP,28
2026-08-28 21:37:52,192.168.12.127,UP,41
2026-08-28 21:37:53,192.168.12.127,UP,45
2026-08-28 21:37:54,192.168.12.127,UP,72
2026-08-28 21:37:55,192.168.12.127,UP,10
2026-08-28 21:37:56,192.168.12.127,UP,41
2026-08-28 21:37:57,192.168.12.127,UP,47
2026-08-28 21:37:58,192.168.12.127,UP,43
2026-08-28 21:37:59,192.168.12.127,UP,40
2026-08-28 21:38:00,192.168.12.127,UP,44
2026-08-28 21:38:01,192.168.12.127,UP,26
2026-08-28 21:38:02,192.168.12.127,UP,42
2026-08-28 21:38:03,192.168.12.127,UP,38
2026-08-28 21:38:05,192.168.12.127,UP,42
2026-08-28 21:38:06,192.168.12.127,UP,43
2026-08-28 21:38:07,192.168.12.127,UP,43
2026-08-28 21:38:08,192.168.12.127,UP,50
2026-08-28 21:38:09,192.168.12.127,UP,30
2026-08-28 21:38:10,192.168.12.127,UP,44
2026-08-28 21:38:11,192.168.12.127,UP,45
2026-08-28 21:38:12,192.168.12.127,UP,43
2026-08-28 21:38:13,192.168.12.127,UP,41
2026-08-28 21:38:14,192.168.12.127,UP,39
2026-08-28 21:38:15,192.168.12.127,UP,41
2026-08-28 21:38:16,192.168.12.127,UP,44
2026-08-28 21:38:17,192.168.12.127,UP,42
2026-08-28 21:38:18,192.168.12.127,UP,55
2026-08-28 21:38:19,192.168.12.127,UP,22
2026-08-28 21:38:20,192.168.12.127,UP,40
2026-08-28 21:46:09,8.8.8.8,UP,37
2026-08-28 21:46:09,1.1.1.1,UP,109
2026-08-28 21:46:09,192.168.12.127,UP,11
2026-08-28 21:46:09,192.168.12.127,UP,3
2026-08-28 21:46:09,192.168.12.127,UP,9
2026-08-28 21:46:09,192.168.12.127,UP,8
2026-08-28 21:46:09,192.168.12.127,UP,13
2026-08-28 21:46:09,192.168.12.127,UP,4
2026-08-28 21:46:09,192.168.12.127,UP,5
2026-08-28 21:46:09,192.168.12.127,UP,4
2026-08-28 21:46:09,192.168.12.127,UP,5
2026-08-28 21:46:09,192.168.12.127,UP,7
2026-08-28 21:46:09,192.168.12.127,UP,15
2026-08-28 21:46:09,192.168.12.127,UP,88
2026-08-28 21:46:10,192.168.12.127,UP,5
2026-08-28 21:46:10,192.168.12.127,UP,4
2026-08-28 21:46:10,192.168.12.127,UP,5
2026-08-28 21:46:10,192.168.12.127,UP,4
2026-08-28 21:46:10,192.168.12.127,UP,5
2026-08-28 21:46:10,192.168.12.127,UP,3
2026-08-28 21:46:10,192.168.12.127,UP,3
2026-08-28 21:46:10,192.168.12.127,UP,10
2026-08-28 21:46:10,192.168.12.127,UP,6
2026-08-28 21:46:10,192.168.12.127,UP,9
2026-08-28 21:46:10,192.168.12.127,UP,5
2026-08-28 21:46:10,192.168.12.127,UP,14
2026-08-28 21:46:10,192.168.12.127,UP,6
2026-08-28 21:46:10,192.168.12.127,UP,18
2026-08-28 21:46:10,192.168.12.127,UP,4
2026-08-28 21:46:10,192.168.12.127,UP,13
2026-08-28 21:46:10,192.168.12.127,UP,8
2026-08-28 21:46:10,192.168.12.127,UP,8
2026-08-28 21:46:10,192.168.12.127,UP,8
2026-08-28 21:46:10,192.168.12.127,UP,22
2026-08-28 21:46:10,192.168.12.127,UP,10
2026-08-28 21:46:10,192.168.12.127,UP,6
2026-08-28 21:46:10,192.168.12.127,UP,3
2026-08-28 21:46:10,192.168.12.127,UP,19
2026-08-28 21:46:10,192.168.12.127,UP,93
2026-08-28 21:46:10,192.168.12.127,UP,8
2026-08-28 21:46:10,192.168.12.127,UP,8
2026-08-28 21:46:10,192.168.12.127,UP,6
2026-08-28 21:46:10,192.168.12.127,UP,4
2026-08-28 21:46:10,192.168.12.127,UP,8
2026-08-28 21:46:10,192.168.12.127,UP,16
2026-08-28 21:46:10,192.168.12.127,UP,13
2026-08-28 21:46:10,192.168.12.127,UP,116
2026-08-28 21:46:10,192.168.12.127,UP,6
2026-08-28 21:46:10,192.168.12.127,UP,7
2026-08-28 21:46:10,192.168.12.127,UP,3
2026-08-28 21:46:10,192.168.12.127,UP,3
2026-08-28 21:46:10,192.168.12.127,UP,3
2026-08-28 21:46:10,192.168.12.127,UP,3
2026-08-28 21:46:10,192.168.12.127,UP,3
2026-08-28 21:46:10,192.168.12.127,UP,3
2026-08-28 21:46:10,192.168.12.127,UP,3
2026-08-28 21:46:10,192.168.12.127,UP,3
2026-08-28 21:46:10,192.168.12.127,UP,3
2026-08-28 21:46:10,192.168.12.127,UP,8
2026-08-28 21:46:10,192.168.12.127,UP,9
2026-08-28 21:46:10,192.168.12.127,UP,29
2026-08-28 21:46:10,192.168.12.127,UP,8
2026-08-28 21:46:10,192.168.12.127,UP,5
2026-08-28 21:46:10,192.168.12.127,UP,2
2026-08-28 21:46:10,192.168.12.127,UP,2
2026-08-28 21:46:10,192.168.12.127,UP,3
2026-08-28 21:46:10,192.168.12.127,UP,2
2026-08-28 21:46:10,192.168.12.127,UP,2
2026-08-28 21:46:10,192.168.12.127,UP,3
2026-08-28 21:46:10,192.168.12.127,UP,2
2026-08-28 21:46:10,192.168.12.127,UP,3
2026-08-28 21:46:10,192.168.12.127,UP,4
2026-08-28 21:46:10,192.168.12.127,UP,6
2026-08-28 21:46:10,192.168.12.127,UP,5
2026-08-28 21:46:10,192.168.12.127,UP,12
2026-08-28 21:46:10,192.168.12.127,UP,8
2026-08-28 21:46:10,192.168.12.127,UP,9
2026-08-28 21:46:10,192.168.12.127,UP,9
2026-08-28 21:46:10,192.168.12.127,UP,5
2026-08-28 21:46:10,192.168.12.127,UP,4
2026-08-28 21:46:10,192.168.12.127,UP,4
2026-08-28 21:46:10,192.168.12.127,UP,91
2026-08-28 21:46:10,192.168.12.127,UP,5
2026-08-28 21:46:10,192.168.12.127,UP,21
2026-08-28 21:46:10,192.168.12.127,UP,4
2026-08-28 21:46:10,192.168.12.127,UP,7
2026-08-28 21:46:10,192.168.12.127,UP,6
2026-08-28 21:46:10,192.168.12.127,UP,15
2026-08-28 21:46:10,192.168.12.127,UP,10
2026-08-28 21:46:10,192.168.12.127,UP,8
2026-08-28 21:46:10,192.168.12.127,UP,5
2026-08-28 21:46:10,192.168.12.127,UP,3
2026-08-28 21:46:10,192.168.12.127,UP,86
2026-08-28 21:46:11,192.168.12.127,UP,6
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,8
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,5
2026-08-28 21:46:11,192.168.12.127,UP,11
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,5
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,6
2026-08-28 21:46:11,192.168.12.127,UP,14
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,5
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,5
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,6
2026-08-28 21:46:11,192.168.12.127,UP,90
2026-08-28 21:46:11,192.168.12.127,UP,5
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,6
2026-08-28 21:46:11,192.168.12.127,UP,5
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,5
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,7
2026-08-28 21:46:11,192.168.12.127,UP,6
2026-08-28 21:46:11,192.168.12.127,UP,87
2026-08-28 21:46:11,192.168.12.127,UP,6
2026-08-28 21:46:11,192.168.12.127,UP,6
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,2
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,2
2026-08-28 21:46:11,192.168.12.127,UP,2
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,5
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,5
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,5
2026-08-28 21:46:11,192.168.12.127,UP,89
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,2
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,2
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,2
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,3
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:11,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,121
2026-08-28 21:46:12,192.168.12.127,UP,5
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,5
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,7
2026-08-28 21:46:12,192.168.12.127,UP,5
2026-08-28 21:46:12,192.168.12.127,UP,2
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,6
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,5
2026-08-28 21:46:12,192.168.12.127,UP,8
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,93
2026-08-28 21:46:12,192.168.12.127,UP,7
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,5
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,5
2026-08-28 21:46:12,192.168.12.127,UP,2
2026-08-28 21:46:12,192.168.12.127,UP,5
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,91
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,5
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,5
2026-08-28 21:46:12,192.168.12.127,UP,6
2026-08-28 21:46:12,192.168.12.127,UP,8
2026-08-28 21:46:12,192.168.12.127,UP,6
2026-08-28 21:46:12,192.168.12.127,UP,6
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,2
2026-08-28 21:46:12,192.168.12.127,UP,2
2026-08-28 21:46:12,192.168.12.127,UP,2
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,2
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,8
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,2
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,3
2026-08-28 21:46:12,192.168.12.127,UP,91
2026-08-28 21:46:12,192.168.12.127,UP,4
2026-08-28 21:46:12,192.168.12.127,UP,6
2026-08-28 21:46:12,192.168.12.127,UP,5
